8330 , Samuel , Thomas , 181 , 95 , SF , 24 , 28.4 , 1.69 , 4.98 , 2.19 , 4.55 , 4.53
218 , Michelle , Garcia , 187 , 120 , C , 31 , 1.84 , 8.24 , 11.41 , 2.73 , 4.39 , 2.95
981 , Teresa , Johnston , 188 , 110 , PF , 21 , 3.13 , 13.41 , 10.95 , 1.27 , 3.69 , 1.95
8014 , Ryan , Rodriguez , 212 , 119 , C , 27 , 22.21 , 4.96 , 9.54 , 1.67 , 2.72 , 3.39
2902 , Dustin , Wilkinson , 207 , 94 , PG , 49 , 31.93 , 12.33 , 11.99 , 2.62 , 2.98 , 2.85
3925 , Nicole , Campbell , 217 , 108 , C , 47 , 12.85 , 11.94 , 8.88 , 2.64 , 1.09 , 4.38
1862 , Lisa , Buck , 190 , 116 , PF , 42 , 16.15 , 11.72 , 11.64 , 3.58 , 1.83 , 1.82
448 , Anthony , Montgomery , 177 , 80 , SG , 42 , 4.14 , 5.16 , 3.31 , 2.09 , 1.23 , 1.67
9527 , Cynthia , Wright , 205 , 84 , C , 27 , 10.46 , 2.01 , 2.82 , 4.52 , 3.21 , 1.71
9177 , Matthew , Bowman , 215 , 104 , PG , 23 , 1.19 , 10.18 , 11.68 , 2.57 , 2.56 , 3.52
3334 , Lisa , Vasquez , 179 , 97 , PG , 37 , 11.56 , 10.11 , 5.22 , 3.11 , 1.86 , 4.57
7625 , Melinda , Hughes , 218 , 107 , SF , 40 , 4.55 , 4.04 , 7.9 , 2.85 , 1.29 , 2.84
7868 , Ryan , Reynolds , 179 , 117 , SG , 36 , 28.92 , 14.63 , 3.41 , 2.69 , 4.83 , 1.94
9869 , Tyler , Galloway , 180 , 120 , C , 23 , 23.22 , 10.61 , 2.45 , 4.56 , 4.64 , 4.31
6791 , Samantha , Herman , 205 , 119 , C , 39 , 23.36 , 3.41 , 2.18 , 3.01 , 2.35 , 4.13
682 , Lori , Gamble , 219 , 93 , PG , 29 , 23.28 , 11.64 , 3.39 , 4.42 , 4.28 , 3.37
3311 , Bonnie , Rice , 223 , 102 , SF , 47 , 22.5 , 10.93 , 3.69 , 1.36 , 4.43 , 1.68
4539 , Brittany , Small , 211 , 95 , PF , 21 , 1.86 , 1.63 , 5.3 , 3.49 , 2.12 , 4.08
8182 , Sarah , Cain , 227 , 90 , PF , 23 , 38.71 , 2.95 , 4.08 , 2.81 , 2.6 , 1.88
8617 , Robert , Nelson , 221 , 83 , PF , 31 , 10.95 , 2.67 , 9.34 , 2.97 , 4.68 , 3.9
2432 , Claire , Jimenez , 195 , 97 , PF , 35 , 10.99 , 8.68 , 3.31 , 4.6 , 1.17 , 4.61
2419 , Chad , Wilson , 214 , 99 , PG , 23 , 24.4 , 12.09 , 9.59 , 2.99 , 3.54 , 3.55
2542 , Mark , Morris , 209 , 85 , PG , 46 , 7.7 , 7.32 , 1.5 , 3.76 , 4.03 , 3.95
282 , Emily , Rivera , 229 , 91 , PF , 19 , 11.48 , 3.01 , 10.95 , 1.18 , 3.67 , 3.73
2909 , Theresa , French , 206 , 112 , PF , 28 , 24.6 , 2.8 , 1.37 , 3.41 , 1.7 , 4.89
9263 , Jennifer , Zavala , 209 , 97 , SF , 23 , 31.66 , 5.52 , 7.17 , 2.25 , 2.87 , 1.02
1092 , Michelle , Murphy , 201 , 106 , SF , 34 , 25.14 , 1.92 , 6.02 , 3.92 , 1.34 , 4.26
4830 , Douglas , Stevens , 224 , 98 , C , 19 , 5.29 , 2.44 , 6.18 , 1.55 , 2.85 , 3.02
2767 , Ryan , Carrillo , 215 , 101 , C , 27 , 16.77 , 9.56 , 7.95 , 3.76 , 1.47 , 2.07
7798 , Chelsea , White , 188 , 98 , C , 47 , 30.76 , 13.93 , 11.14 , 4.27 , 2.36 , 3.96
3180 , Craig , Anderson , 178 , 117 , SF , 48 , 16.31 , 13.69 , 6.11 , 2.37 , 4.18 , 3.24
8093 , Richard , Lee , 172 , 90 , PG , 35 , 15.68 , 7.96 , 6.05 , 1.23 , 2.5 , 1.05
31 , Melissa , Ford , 175 , 103 , PG , 33 , 26.16 , 4.28 , 6.9 , 3.2 , 4.73 , 3.43
4072 , Mallory , Sanders , 220 , 105 , C , 42 , 26.34 , 2.48 , 3.93 , 1.01 , 3.96 , 4.21
1112 , Parker , Rivera , 215 , 105 , PG , 48 , 5.65 , 1.54 , 11.18 , 1.03 , 2.47 , 4.62
7661 , Ashley , Douglas , 211 , 88 , PG , 26 , 4.16 , 3.28 , 6.92 , 1.76 , 3.4 , 1.75
1907 , Nathan , Jones , 227 , 99 , SG , 47 , 10.51 , 5.86 , 1.03 , 3.64 , 1.92 , 4.33
1058 , Ethan , Villarreal , 172 , 103 , PF , 36 , 2.28 , 8.89 , 12.93 , 1.69 , 1.66 , 2.07
1077 , Sean , Gibson , 187 , 82 , PG , 46 , 23.19 , 14.92 , 10.42 , 3.03 , 1.36 , 4.86
9734 , Jacqueline , Hawkins , 224 , 90 , SG , 48 , 19.66 , 13.09 , 7.89 , 4.79 , 3.47 , 1.21
8634 , Patricia , Miller , 189 , 107 , SF , 32 , 20.97 , 6.55 , 10.18 , 3.47 , 4.58 , 3.77
2941 , Taylor , Noble , 227 , 97 , SF , 36 , 25.02 , 4.23 , 4.04 , 4.45 , 2.97 , 2.14
3145 , Jon , Choi , 217 , 85 , PF , 41 , 34.31 , 1.81 , 3.87 , 3.6 , 3.66 , 1.15
9227 , Daniel , Jones , 199 , 92 , PF , 46 , 9.96 , 10.97 , 5.68 , 4.08 , 4.41 , 1.96
927 , Michelle , Silva , 188 , 87 , PF , 18 , 3.45 , 8.83 , 11.33 , 3.62 , 3.12 , 1.09
449 , Cody , Hale , 229 , 120 , PG , 45 , 33.18 , 1.39 , 11.05 , 1.12 , 4.92 , 4.14
6255 , Brandi , Miller , 195 , 112 , PF , 28 , 7.8 , 12.91 , 8.93 , 2.42 , 4.28 , 2.56
3365 , Robert , Graham , 170 , 95 , SG , 21 , 4.36 , 3.97 , 10.54 , 2.67 , 2.31 , 3.95
7387 , Nicholas , Bell , 184 , 83 , SG , 40 , 23.84 , 12.08 , 10.6 , 3.21 , 1.61 , 4.96
9499 , Jill , Owens , 185 , 102 , SG , 38 , 29.51 , 7.97 , 11.81 , 2.32 , 3.26 , 2.07
2337 , David , Brown , 175 , 103 , SF , 48 , 13.3 , 8.5 , 9.65 , 3.32 , 2.47 , 1.74
7342 , Nicole , Lee , 203 , 89 , PG , 23 , 8.62 , 8.81 , 1.77 , 3.05 , 3.69 , 2.2
2873 , Nicole , Carroll , 178 , 115 , SG , 31 , 6.01 , 2.25 , 7.6 , 2.78 , 2.02 , 3.26
2291 , Angela , Brown , 214 , 115 , SF , 18 , 36.66 , 4.36 , 7.75 , 2.77 , 3.66 , 3.43
3939 , Steven , Kane , 206 , 109 , C , 26 , 31.56 , 10.53 , 9.41 , 1.64 , 3.39 , 4.93
8574 , Courtney , Hernandez , 219 , 104 , SG , 43 , 14.65 , 12.52 , 5.53 , 2.74 , 4.4 , 3.2
1269 , Bradley , Lopez , 201 , 86 , PF , 40 , 8.6 , 3.57 , 6.6 , 4.0 , 4.34 , 1.08
8255 , Christopher , Anderson , 211 , 82 , PG , 48 , 19.43 , 5.43 , 12.1 , 3.88 , 4.96 , 2.94
7039 , Christopher , Maldonado , 182 , 84 , PF , 36 , 25.69 , 4.32 , 1.15 , 1.93 , 1.59 , 1.85
9463 , Sara , Mcdonald , 222 , 99 , SG , 32 , 36.72 , 1.87 , 10.45 , 2.48 , 2.86 , 2.65
2778 , Tracie , Mathews , 170 , 109 , SG , 34 , 36.38 , 2.99 , 7.5 , 3.22 , 3.69 , 1.51
6546 , Jennifer , Lucas , 200 , 106 , SG , 41 , 9.96 , 2.68 , 2.33 , 4.61 , 1.02 , 1.16
6777 , Danielle , Stanley , 220 , 112 , SF , 38 , 2.54 , 2.84 , 11.0 , 2.37 , 1.52 , 1.27
4024 , Kevin , Johnston , 226 , 97 , SF , 20 , 22.36 , 4.76 , 1.33 , 1.56 , 1.24 , 2.8
5059 , Joe , Everett , 185 , 88 , PF , 46 , 23.67 , 8.97 , 3.06 , 1.03 , 3.29 , 3.1
4697 , Michael , Johnson , 174 , 109 , PF , 49 , 21.82 , 9.75 , 2.09 , 3.59 , 1.88 , 2.09
7393 , Nathan , Christopher , 193 , 94 , PG , 29 , 25.95 , 6.82 , 6.82 , 4.25 , 1.84 , 4.69
106 , Shane , Conley , 190 , 101 , SG , 27 , 20.16 , 7.46 , 4.18 , 2.23 , 3.42 , 4.19
1750 , Sharon , Mccarthy , 203 , 105 , PF , 49 , 11.11 , 9.73 , 6.22 , 2.42 , 2.84 , 2.73
7248 , Katelyn , Raymond , 228 , 119 , PG , 41 , 17.83 , 11.33 , 11.9 , 3.06 , 3.02 , 3.4
7494 , Jeffrey , Smith , 198 , 86 , PF , 38 , 9.75 , 10.65 , 7.74 , 2.34 , 3.28 , 3.35
3852 , David , Bonilla , 194 , 115 , C , 48 , 13.04 , 2.45 , 12.97 , 1.81 , 3.11 , 3.66
3037 , Cesar , Brown , 181 , 111 , PF , 34 , 12.32 , 9.14 , 10.69 , 2.02 , 2.86 , 4.9
4327 , Ashley , Roberson , 194 , 96 , SF , 49 , 37.43 , 11.67 , 12.53 , 4.35 , 2.14 , 4.02
333 , Aaron , Cobb , 225 , 101 , SG , 41 , 30.72 , 10.11 , 9.74 , 3.85 , 4.53 , 3.02
7602 , Keith , Dillon , 222 , 110 , PG , 40 , 39.28 , 14.02 , 8.33 , 3.42 , 1.68 , 1.09
3565 , Mrs. , Edwards , 228 , 82 , C , 43 , 33.34 , 10.13 , 12.63 , 1.79 , 3.54 , 2.08
9176 , David , Porter , 208 , 94 , PF , 18 , 21.58 , 6.69 , 9.14 , 2.11 , 4.73 , 4.34
4515 , Justin , Thomas , 193 , 101 , PG , 50 , 4.39 , 3.6 , 9.24 , 4.43 , 1.33 , 4.51
8814 , Elizabeth , Anderson , 217 , 89 , SF , 40 , 31.87 , 11.41 , 11.0 , 4.32 , 4.03 , 3.81
8 , Timothy , Wright , 171 , 112 , PF , 32 , 28.79 , 11.84 , 3.17 , 2.18 , 4.16 , 3.31
2093 , Kylie , King , 170 , 104 , PG , 50 , 37.67 , 9.83 , 8.05 , 3.85 , 3.24 , 3.39
6923 , Jennifer , Myers , 184 , 116 , C , 34 , 37.74 , 9.33 , 3.14 , 3.13 , 3.68 , 4.79
5408 , Michael , Warren , 178 , 89 , PF , 32 , 17.76 , 9.49 , 6.65 , 2.03 , 4.57 , 1.27
3950 , Jason , Larsen , 199 , 111 , PG , 50 , 22.73 , 8.84 , 12.17 , 2.57 , 4.33 , 2.03
7222 , Connie , Chen , 172 , 90 , C , 49 , 24.74 , 12.75 , 6.57 , 4.34 , 2.79 , 2.16
294 , Kelly , Salinas , 190 , 92 , C , 49 , 2.67 , 8.05 , 2.37 , 3.77 , 1.17 , 1.83
6549 , Rebecca , Foster , 199 , 113 , PG , 36 , 3.85 , 6.53 , 9.78 , 2.44 , 3.94 , 2.28
4441 , Robert , Wagner , 186 , 87 , SG , 49 , 13.04 , 8.71 , 3.4 , 4.86 , 1.01 , 1.58
9654 , Kyle , Villegas , 195 , 116 , SF , 34 , 4.24 , 3.66 , 10.0 , 4.28 , 2.6 , 1.66
2267 , Mary , Reed , 194 , 90 , SF , 22 , 6.0 , 11.48 , 10.6 , 2.34 , 1.17 , 1.71
582 , Carlos , Patterson , 208 , 90 , PG , 46 , 31.19 , 10.67 , 3.87 , 1.86 , 2.16 , 3.37
5378 , Daniel , Bridges , 174 , 115 , PG , 19 , 17.05 , 12.14 , 9.9 , 1.6 , 1.49 , 4.43
7243 , Lance , Jodi , 189 , 96 , PF , 26 , 30.91 , 6.02 , 2.77 , 1.89 , 1.76 , 2.66
463 , Anthony , Williams , 209 , 111 , PG , 47 , 35.12 , 3.33 , 8.35 , 4.54 , 3.16 , 2.16
1156 , Brian , John , 191 , 105 , PG , 25 , 28.89 , 10.36 , 11.66 , 1.48 , 2.71 , 4.23
1238 , Andrea , Cantu , 209 , 88 , SG , 22 , 28.91 , 11.44 , 10.76 , 1.1 , 4.76 , 4.44
1793 , Melanie , Whitney , 172 , 84 , SG , 18 , 30.63 , 3.56 , 4.82 , 2.27 , 1.33 , 2.4
5977 , Christian , Davis , 188 , 120 , SF , 20 , 27.79 , 4.89 , 10.88 , 3.79 , 1.78 , 2.5
9980 , Justin , Kenneth , 206 , 94 , C , 48 , 26.67 , 12.87 , 4.4 , 2.96 , 3.71 , 4.81
2882 , Matthew , Kramer , 218 , 86 , SF , 49 , 12.53 , 12.61 , 12.82 , 4.1 , 4.37 , 2.04
7962 , Dylan , Charles , 210 , 99 , PF , 25 , 34.31 , 2.4 , 10.82 , 2.09 , 4.48 , 4.55
7658 , Jeremy , Jackson , 228 , 113 , C , 41 , 19.27 , 3.51 , 1.41 , 1.15 , 2.63 , 4.45
11 , Amanda , Campbell , 205 , 83 , PG , 29 , 8.92 , 3.12 , 8.8 , 2.58 , 1.67 , 1.53
7644 , Lynn , Thomas , 201 , 86 , PG , 37 , 16.48 , 7.3 , 7.65 , 2.12 , 4.46 , 3.08
9636 , Alyssa , Gray , 202 , 80 , SG , 20 , 37.91 , 8.93 , 5.78 , 3.04 , 4.3 , 2.63
295 , Alec , Torres , 226 , 82 , C , 19 , 13.36 , 10.62 , 11.85 , 3.19 , 3.44 , 4.29
5567 , Joseph , Morales , 220 , 120 , SG , 37 , 26.05 , 9.98 , 9.44 , 3.13 , 3.96 , 1.3
9060 , Greg , Edwards , 217 , 109 , SF , 49 , 4.74 , 2.36 , 3.88 , 4.99 , 4.63 , 1.3
5650 , Marcus , Mccullough , 189 , 82 , PG , 32 , 36.55 , 5.01 , 1.06 , 4.3 , 4.18 , 3.92
1301 , Zachary , Chavez , 176 , 82 , C , 35 , 30.78 , 3.4 , 2.22 , 3.95 , 4.57 , 2.31
6659 , Jennifer , Hernandez , 186 , 116 , PF , 18 , 18.67 , 7.19 , 7.68 , 1.12 , 1.53 , 1.63
9713 , Lisa , Howard , 223 , 86 , PG , 47 , 2.48 , 5.56 , 5.61 , 2.55 , 1.66 , 2.73
1347 , Paul , Tran , 186 , 114 , PG , 23 , 12.58 , 7.06 , 9.59 , 1.22 , 1.53 , 3.19
3430 , Rebecca , Cox , 208 , 84 , PG , 24 , 35.84 , 8.9 , 12.03 , 4.42 , 2.82 , 1.52
5586 , Matthew , Gibson , 223 , 113 , SG , 43 , 2.42 , 13.2 , 1.23 , 2.12 , 4.88 , 3.17
2547 , Lori , Williams , 219 , 93 , PG , 25 , 33.31 , 4.12 , 10.27 , 4.7 , 3.24 , 3.06
1943 , Jon , Mitchell , 213 , 102 , SF , 32 , 39.11 , 8.59 , 5.51 , 2.39 , 2.15 , 2.19
2531 , Jennifer , Robinson , 225 , 98 , SG , 43 , 31.37 , 13.23 , 2.85 , 4.64 , 2.87 , 2.96
1217 , Judy , Crosby , 172 , 84 , PF , 41 , 14.89 , 1.79 , 2.96 , 3.16 , 4.15 , 2.12
6359 , Joshua , Hopkins , 216 , 86 , C , 42 , 8.92 , 8.86 , 3.37 , 1.8 , 3.27 , 4.42
4788 , Darrell , Davis , 178 , 94 , SG , 20 , 11.56 , 11.08 , 11.73 , 2.56 , 3.12 , 1.67
8125 , Jack , Hernandez , 218 , 115 , C , 25 , 10.57 , 14.69 , 6.36 , 1.88 , 2.03 , 4.0
4672 , Mackenzie , Rogers , 224 , 97 , C , 42 , 7.0 , 1.57 , 9.03 , 2.41 , 4.51 , 3.91
6838 , Albert , Parks , 210 , 81 , SG , 49 , 36.04 , 4.93 , 5.07 , 4.12 , 2.14 , 3.76
3234 , Sharon , Hall , 181 , 97 , C , 33 , 35.62 , 7.62 , 8.93 , 3.13 , 3.41 , 3.01
8140 , James , Howard , 211 , 90 , C , 33 , 21.33 , 1.52 , 3.35 , 1.07 , 2.51 , 4.49
3168 , Christine , Simon , 195 , 108 , SF , 39 , 23.88 , 12.59 , 12.43 , 1.63 , 4.55 , 3.31
1694 , Phyllis , Stephens , 189 , 80 , SG , 34 , 14.48 , 8.97 , 2.7 , 2.05 , 3.17 , 4.44
8785 , Ian , Pruitt , 191 , 107 , C , 27 , 37.67 , 9.12 , 1.43 , 1.46 , 3.48 , 2.36
6295 , Lisa , Barker , 198 , 114 , PG , 42 , 37.54 , 10.97 , 1.11 , 2.99 , 1.17 , 1.79
4947 , Deborah , Hoffman , 180 , 94 , C , 47 , 19.07 , 14.54 , 8.07 , 2.89 , 2.49 , 2.13
767 , Paige , Burns , 215 , 81 , C , 39 , 12.66 , 10.24 , 7.67 , 3.42 , 3.44 , 4.0
9614 , Chris , Garcia , 190 , 107 , C , 31 , 1.95 , 7.76 , 9.5 , 2.52 , 2.02 , 4.53
5010 , Roberta , Davis , 173 , 119 , SF , 24 , 4.8 , 6.44 , 1.45 , 2.18 , 4.58 , 4.99
7392 , Dominique , Donald , 212 , 84 , PF , 39 , 28.65 , 13.22 , 9.95 , 2.61 , 1.3 , 4.21
9288 , Donald , Evans , 184 , 100 , SF , 45 , 36.66 , 3.67 , 3.03 , 1.07 , 2.49 , 3.32
7739 , Sheila , Clements , 218 , 120 , C , 42 , 36.24 , 11.19 , 9.71 , 2.07 , 2.51 , 3.35
131 , Julia , Whitaker , 183 , 107 , PG , 46 , 19.91 , 5.84 , 6.47 , 3.85 , 4.87 , 1.3
775 , Julie , Hill , 182 , 118 , SG , 27 , 12.65 , 1.61 , 2.56 , 3.76 , 3.64 , 4.88
9557 , Jesus , Jackson , 174 , 113 , C , 47 , 30.79 , 4.26 , 5.04 , 3.91 , 3.49 , 3.81
8524 , Brian , Lee , 185 , 94 , PF , 33 , 8.76 , 11.68 , 1.65 , 4.58 , 3.71 , 3.11
1165 , Kathleen , Rodriguez , 188 , 102 , C , 32 , 1.22 , 8.87 , 1.27 , 2.21 , 3.05 , 3.82
7756 , Rachel , Jackson , 180 , 112 , PF , 47 , 29.96 , 7.73 , 9.72 , 1.17 , 2.48 , 4.62
5009 , Lynn , Gomez , 189 , 104 , SF , 50 , 21.19 , 5.54 , 4.61 , 3.55 , 2.32 , 2.28
3442 , Susan , Reyes , 180 , 104 , SG , 35 , 3.93 , 7.29 , 10.69 , 2.5 , 3.61 , 1.32
2001 , Bryan , Sharp , 188 , 94 , PF , 28 , 5.66 , 4.94 , 1.61 , 1.85 , 1.18 , 3.04
5293 , Jacqueline , Donovan , 211 , 99 , PF , 27 , 25.43 , 14.35 , 6.15 , 1.33 , 3.23 , 1.79
175 , Benjamin , Garcia , 220 , 109 , SG , 40 , 9.49 , 14.9 , 9.03 , 3.62 , 3.29 , 4.2
4935 , Brittany , Ramirez , 219 , 117 , SF , 45 , 2.29 , 1.66 , 7.91 , 1.19 , 4.54 , 4.66
7717 , Paul , Glass , 177 , 108 , PG , 36 , 27.53 , 9.45 , 6.92 , 1.68 , 3.7 , 4.63
339 , Mr. , Davis , 186 , 100 , SG , 36 , 36.49 , 11.7 , 12.72 , 3.0 , 3.54 , 3.01
2719 , Robert , Mclean , 175 , 99 , PG , 42 , 5.37 , 13.84 , 10.16 , 3.74 , 4.23 , 2.81
8635 , Brandon , Heather , 192 , 86 , PF , 25 , 32.32 , 7.83 , 3.21 , 2.15 , 2.19 , 2.4
5385 , Mr. , Brown , 206 , 86 , SF , 33 , 34.37 , 5.0 , 3.89 , 3.56 , 2.16 , 4.05
623 , Jason , Mcintyre , 186 , 92 , PG , 19 , 21.53 , 6.14 , 7.14 , 2.98 , 1.66 , 3.84
4781 , Julie , Rogers , 200 , 84 , C , 27 , 34.63 , 6.16 , 2.73 , 3.85 , 4.53 , 3.68
7041 , Erica , Weiss , 227 , 82 , PG , 47 , 9.68 , 8.3 , 6.73 , 1.16 , 3.13 , 4.55
14 , Brenda , Rowland , 184 , 111 , PF , 24 , 30.81 , 1.51 , 10.93 , 1.45 , 2.52 , 2.63
6933 , Lawrence , Terrell , 187 , 82 , PF , 34 , 18.61 , 12.98 , 7.63 , 4.03 , 3.75 , 3.41
2188 , Veronica , Simon , 171 , 108 , PG , 40 , 39.68 , 5.87 , 6.6 , 1.23 , 2.83 , 2.51
6915 , Meghan , Henderson , 207 , 93 , PG , 28 , 15.21 , 7.06 , 11.68 , 3.2 , 4.76 , 1.22
822 , Jessica , Rodriguez , 218 , 105 , SF , 44 , 14.11 , 6.99 , 9.37 , 2.35 , 3.36 , 1.17
6059 , Taylor , Keller , 205 , 113 , PF , 27 , 27.87 , 3.43 , 3.56 , 1.45 , 4.04 , 4.23
2516 , Amber , Robinson , 189 , 88 , C , 42 , 23.77 , 7.11 , 4.33 , 3.93 , 2.95 , 2.41
2727 , Kenneth , Young , 218 , 82 , PG , 38 , 18.96 , 8.89 , 5.84 , 4.99 , 4.84 , 4.32
5974 , Denise , Larsen , 178 , 119 , SG , 39 , 9.91 , 5.18 , 2.45 , 4.63 , 1.66 , 4.06
6284 , Shannon , Hernandez , 211 , 100 , SF , 33 , 1.47 , 2.1 , 9.38 , 1.02 , 1.05 , 1.59
9380 , Brian , Perez , 195 , 109 , PF , 26 , 38.84 , 14.93 , 9.75 , 3.47 , 2.83 , 1.6
4903 , Steven , Gilbert , 194 , 88 , SF , 41 , 30.34 , 9.3 , 9.53 , 3.29 , 2.55 , 1.07
8439 , Ashley , Green , 200 , 110 , C , 47 , 19.06 , 5.44 , 5.48 , 4.07 , 3.84 , 4.06
7864 , Keith , Smith , 197 , 103 , C , 42 , 23.62 , 3.13 , 9.28 , 1.08 , 4.05 , 4.69
3379 , Michelle , Garner , 220 , 116 , SF , 27 , 39.05 , 9.25 , 10.17 , 4.08 , 4.7 , 3.81
376 , Richard , Mercer , 196 , 98 , SG , 39 , 8.03 , 6.33 , 3.16 , 4.24 , 3.85 , 3.73
1580 , Jessica , Cardenas , 203 , 86 , PG , 22 , 20.3 , 6.97 , 11.53 , 2.22 , 2.37 , 3.0
5150 , Emily , Cole , 223 , 120 , SG , 19 , 37.26 , 7.09 , 5.25 , 4.0 , 2.84 , 3.11
9385 , Darren , Johnson , 210 , 92 , C , 37 , 36.16 , 3.2 , 2.97 , 4.6 , 4.07 , 2.19
914 , Joseph , Bradford , 185 , 111 , PG , 43 , 14.49 , 8.42 , 4.85 , 2.17 , 1.42 , 3.89
4035 , Robert , Estes , 228 , 98 , PG , 38 , 30.3 , 11.11 , 7.73 , 4.3 , 4.56 , 1.16
3600 , Amber , Nelson , 186 , 81 , PG , 28 , 5.19 , 9.65 , 4.45 , 1.51 , 4.86 , 2.31
4610 , Melissa , Mcmillan , 226 , 94 , PG , 19 , 28.73 , 14.67 , 3.99 , 2.96 , 4.11 , 2.83
5838 , Anthony , Pennington , 188 , 117 , SF , 22 , 39.12 , 2.11 , 1.92 , 2.86 , 3.44 , 3.52
6541 , William , Lee , 208 , 82 , SF , 29 , 34.01 , 7.97 , 7.13 , 3.82 , 3.41 , 2.35
8507 , Cynthia , Brock , 188 , 90 , PG , 32 , 33.27 , 4.38 , 9.07 , 3.72 , 1.23 , 4.51
4696 , Donald , Leon , 194 , 113 , SG , 35 , 28.74 , 7.99 , 11.07 , 2.25 , 3.85 , 3.72
189 , Andrea , Mcbride , 177 , 82 , PF , 19 , 31.02 , 2.3 , 7.95 , 1.27 , 2.27 , 4.99
235 , Kimberly , Wolf , 196 , 82 , C , 49 , 32.01 , 13.84 , 5.99 , 4.26 , 4.73 , 1.21
3120 , Nathan , Sanchez , 216 , 90 , SG , 26 , 4.23 , 8.1 , 9.68 , 4.03 , 2.09 , 2.98
4233 , James , Chan , 213 , 84 , SG , 26 , 13.96 , 13.01 , 3.08 , 4.95 , 1.95 , 3.01
1080 , Anthony , Hendricks , 223 , 95 , C , 23 , 30.59 , 5.65 , 10.67 , 2.12 , 1.66 , 4.08
9014 , Sabrina , Guerrero , 207 , 98 , PG , 27 , 8.62 , 13.93 , 9.4 , 2.21 , 4.96 , 4.33
3959 , Leroy , Hernandez , 170 , 88 , PG , 40 , 31.5 , 13.22 , 6.16 , 1.99 , 4.81 , 1.48
2266 , Anthony , Munoz , 213 , 94 , PG , 32 , 2.88 , 3.11 , 11.35 , 4.48 , 4.43 , 2.83
9640 , Jerry , Johnson , 192 , 83 , C , 43 , 25.36 , 14.38 , 4.12 , 3.45 , 4.43 , 3.08
6827 , Erika , Diaz , 198 , 100 , SG , 50 , 38.04 , 4.03 , 1.65 , 4.69 , 2.35 , 3.13
9479 , Andrew , Pacheco , 179 , 120 , PG , 28 , 20.01 , 5.6 , 8.32 , 2.53 , 1.07 , 3.01
9344 , Brandon , Smith , 196 , 90 , SG , 26 , 14.39 , 5.67 , 2.33 , 3.61 , 1.66 , 3.23
9591 , Nina , Castro , 175 , 109 , SF , 38 , 1.14 , 4.58 , 11.35 , 1.99 , 1.18 , 4.84
5153 , Jacob , Howell , 173 , 119 , C , 43 , 24.04 , 9.74 , 2.69 , 2.87 , 2.25 , 1.72
9404 , Aaron , Hoffman , 176 , 88 , SF , 27 , 14.18 , 6.53 , 6.88 , 4.18 , 3.59 , 3.87
4187 , Keith , Ewing , 176 , 85 , C , 28 , 25.55 , 13.54 , 10.24 , 2.71 , 3.33 , 3.94
1056 , Jesse , Dominguez , 178 , 115 , SF , 39 , 18.15 , 12.16 , 3.45 , 1.56 , 3.42 , 3.93
6943 , Anthony , Howard , 180 , 100 , SG , 42 , 29.63 , 8.63 , 12.25 , 1.64 , 4.65 , 2.55
9646 , Susan , Leach , 210 , 120 , PG , 25 , 31.06 , 1.0 , 12.81 , 4.01 , 1.9 , 1.61
3726 , Stephanie , Allen , 171 , 91 , SF , 27 , 39.81 , 7.96 , 9.16 , 2.73 , 2.72 , 4.83
7117 , Adam , Murray , 188 , 103 , PG , 45 , 38.59 , 11.15 , 10.09 , 2.21 , 1.45 , 1.05
2007 , Anthony , Trujillo , 219 , 90 , PF , 20 , 5.03 , 12.86 , 11.47 , 4.59 , 1.19 , 1.21
7897 , Ashley , Ross , 185 , 88 , PF , 19 , 14.37 , 9.47 , 10.85 , 2.47 , 3.95 , 2.05
4023 , Troy , Booker , 201 , 80 , PG , 22 , 16.98 , 3.26 , 10.1 , 2.71 , 4.06 , 4.64
1726 , Wendy , Brock , 201 , 112 , PG , 35 , 23.34 , 4.3 , 11.51 , 2.3 , 3.87 , 3.81
9387 , Tonya , Deleon , 223 , 116 , SG , 45 , 23.24 , 10.71 , 12.09 , 1.34 , 1.12 , 1.54
3382 , Henry , Morris , 185 , 116 , SF , 45 , 20.38 , 1.01 , 12.06 , 1.63 , 2.55 , 2.47
1918 , Daniel , Martin , 228 , 113 , PG , 27 , 38.77 , 10.93 , 12.27 , 4.61 , 4.03 , 1.7
5467 , Michael , Roberts , 214 , 92 , PG , 38 , 2.45 , 13.66 , 4.41 , 1.97 , 1.03 , 4.74
9810 , Marilyn , Harding , 185 , 109 , PF , 25 , 38.32 , 9.02 , 1.28 , 3.69 , 3.9 , 4.8
9237 , Stacey , Ward , 221 , 103 , C , 32 , 13.63 , 5.44 , 2.39 , 1.78 , 2.77 , 3.69
1491 , Ryan , Morgan , 212 , 98 , SF , 46 , 27.07 , 3.95 , 7.83 , 4.28 , 1.31 , 1.21
5672 , Maria , Martinez , 222 , 91 , SF , 30 , 20.84 , 13.2 , 9.58 , 3.38 , 4.48 , 1.96
6533 , David , Hawkins , 174 , 97 , SG , 26 , 36.6 , 7.01 , 7.35 , 3.78 , 1.04 , 2.39
4061 , Jeremy , Zhang , 192 , 90 , PG , 36 , 30.46 , 11.44 , 7.56 , 2.5 , 1.23 , 2.77
3108 , Reginald , Smith , 198 , 104 , SF , 27 , 38.08 , 14.64 , 7.54 , 1.31 , 4.08 , 4.06
