6218 , 24 , 2006-08-21 08:25:20 , Lakers
823 , 27 , 2000-11-17 08:38:37 , Lakers
3688 , 26 , 1998-03-20 00:35:17 , Lakers
2270 , 24 , 1983-12-31 14:36:58 , Lakers
3786 , 29 , 2011-11-20 11:22:39 , Lakers
347 , 27 , 1974-08-19 09:29:41 , Lakers
6437 , 30 , 2014-01-30 18:48:35 , Lakers
6863 , 23 , 2017-04-26 11:35:17 , Lakers
8719 , 21 , 2018-10-22 22:25:55 , Lakers
7925 , 27 , 2012-02-10 22:31:14 , Lakers
7724 , 30 , 1983-08-09 14:32:55 , Lakers
7476 , 23 , 1972-10-29 21:28:48 , Lakers
2854 , 22 , 2017-03-18 07:52:07 , Lakers
8157 , 22 , 2006-05-21 14:07:36 , Lakers
4416 , 30 , 1998-11-15 10:34:40 , Lakers
2102 , 20 , 2012-03-30 23:34:49 , Lakers
2871 , 21 , 2008-01-02 07:35:23 , Lakers
5787 , 26 , 1980-04-26 09:45:33 , Lakers
3053 , 25 , 1970-09-26 23:35:49 , Lakers
7567 , 22 , 2000-01-30 06:07:05 , Lakers
959 , 30 , 2003-11-14 14:42:02 , Lakers
3777 , 20 , 2008-10-20 13:27:10 , Lakers
1280 , 25 , 2002-10-03 20:10:16 , Lakers
2064 , 20 , 1976-05-24 07:25:52 , Lakers
5275 , 23 , 1974-08-28 15:33:47 , Lakers
9271 , 21 , 1996-11-23 22:14:05 , Lakers
5198 , 27 , 2009-10-03 22:00:23 , Lakers
9480 , 25 , 1992-02-25 03:54:27 , Lakers
45 , 29 , 2006-03-08 04:16:32 , Lakers
5366 , 29 , 2011-03-10 02:15:56 , Lakers
5815 , 21 , 2015-08-26 22:08:49 , Lakers
3955 , 22 , 2011-09-04 00:45:33 , Lakers
8208 , 22 , 2018-07-16 01:06:39 , Lakers
3515 , 23 , 2015-06-27 17:01:00 , Lakers
4403 , 23 , 2000-09-17 05:58:38 , Lakers
7859 , 23 , 1990-05-01 12:44:12 , Lakers
3608 , 26 , 1993-12-25 12:12:47 , Lakers
3151 , 29 , 2003-11-11 04:23:02 , Lakers
4866 , 30 , 1971-09-19 13:06:17 , Lakers
9915 , 24 , 2002-09-15 08:02:51 , Lakers
3906 , 30 , 1972-07-25 03:28:31 , Lakers
2299 , 29 , 1975-07-21 21:46:52 , Lakers
4406 , 27 , 2013-12-07 04:30:35 , Lakers
4690 , 26 , 2010-01-27 15:48:18 , Lakers
1068 , 25 , 1994-07-22 11:16:47 , Lakers
4230 , 27 , 2017-08-03 11:48:27 , Lakers
4103 , 23 , 1977-09-30 19:16:09 , Lakers
6165 , 29 , 1975-05-22 02:47:06 , Lakers
1978 , 29 , 1995-09-24 03:14:34 , Lakers
9302 , 22 , 2017-12-25 10:22:31 , Lakers
914 , 25 , 2006-12-29 15:36:56 , Lakers
7233 , 29 , 1997-05-08 05:17:06 , Lakers
7583 , 26 , 2006-09-14 14:38:29 , Lakers
7957 , 23 , 1999-07-13 09:57:33 , Lakers
6724 , 30 , 1992-05-06 11:15:39 , Lakers
7575 , 29 , 1994-06-13 09:31:52 , Lakers
6294 , 23 , 1997-04-05 20:33:21 , Lakers
287 , 27 , 2004-11-17 06:20:17 , Lakers
5944 , 24 , 2007-08-25 11:39:30 , Lakers
9850 , 28 , 2009-06-12 23:39:49 , Lakers
8319 , 29 , 2008-03-18 04:15:50 , Lakers
4893 , 21 , 2005-02-07 05:52:56 , Lakers
6680 , 23 , 2010-05-21 16:49:17 , Lakers
458 , 21 , 1997-10-30 12:04:19 , Lakers
8726 , 23 , 2001-08-13 22:41:21 , Lakers
5852 , 24 , 2017-12-30 09:41:28 , Lakers
1707 , 20 , 1995-10-23 00:57:26 , Lakers
3196 , 23 , 1980-12-06 05:30:04 , Lakers
6397 , 24 , 2000-03-05 07:56:08 , Lakers
6638 , 21 , 1975-10-06 14:09:34 , Lakers
5468 , 21 , 2015-07-26 01:57:39 , Lakers
4245 , 24 , 1976-09-05 22:13:36 , Lakers
7528 , 25 , 1977-12-29 23:21:59 , Lakers
3680 , 27 , 1972-10-29 00:22:03 , Lakers
3431 , 30 , 1989-07-09 19:59:41 , Lakers
8245 , 28 , 2004-02-28 22:57:37 , Lakers
9899 , 25 , 1983-04-17 01:32:40 , Lakers
4694 , 29 , 2009-12-17 06:57:42 , Lakers
3944 , 20 , 2018-11-03 15:48:24 , Lakers
7133 , 25 , 1993-04-06 00:16:30 , Lakers
4868 , 30 , 1982-02-16 17:56:38 , Lakers
7062 , 27 , 2002-07-07 12:50:40 , Lakers
9811 , 28 , 1989-10-16 06:12:56 , Lakers
9266 , 23 , 2009-10-15 14:09:22 , Lakers
5993 , 23 , 1989-01-27 20:24:42 , Lakers
8047 , 25 , 1980-12-24 07:48:33 , Lakers
4865 , 25 , 1995-05-22 02:40:19 , Lakers
7726 , 30 , 1986-10-27 05:08:43 , Lakers
2904 , 27 , 1975-05-19 02:49:58 , Lakers
1379 , 29 , 2003-06-09 13:42:27 , Lakers
4686 , 26 , 2019-02-26 05:18:18 , Lakers
2233 , 26 , 2013-04-05 16:52:02 , Lakers
254 , 25 , 1976-04-09 05:16:29 , Lakers
5641 , 26 , 1990-07-14 02:18:20 , Lakers
6494 , 29 , 1980-08-11 02:43:52 , Lakers
3268 , 22 , 2010-08-10 05:13:31 , Lakers
2159 , 26 , 2011-06-24 01:33:45 , Lakers
6509 , 23 , 2005-02-26 02:02:09 , Lakers
4414 , 24 , 1986-09-17 05:52:30 , Lakers
901 , 29 , 1996-02-06 08:12:11 , Lakers
8809 , 30 , 1989-07-14 23:03:48 , Lakers
6613 , 25 , 1976-01-10 16:47:30 , Lakers
9619 , 22 , 2009-10-27 01:30:16 , Lakers
2775 , 22 , 1989-03-23 10:16:16 , Lakers
1231 , 20 , 2006-08-11 23:27:24 , Lakers
3137 , 30 , 2015-02-13 00:45:16 , Lakers
5746 , 25 , 2005-03-16 00:08:57 , Lakers
9772 , 25 , 2007-12-07 02:45:39 , Lakers
8634 , 29 , 1993-03-19 11:54:32 , Lakers
8423 , 29 , 1986-10-07 19:21:52 , Lakers
2204 , 23 , 2003-08-06 13:44:09 , Lakers
7221 , 20 , 2011-06-04 01:48:42 , Lakers
2439 , 24 , 2006-10-14 04:47:51 , Lakers
242 , 26 , 1995-10-30 14:14:31 , Lakers
6996 , 28 , 1973-12-16 07:01:32 , Lakers
589 , 21 , 1985-06-09 23:07:46 , Lakers
6663 , 23 , 1972-05-04 16:55:55 , Lakers
1914 , 21 , 1977-08-18 23:49:59 , Lakers
9100 , 22 , 2012-06-21 21:55:07 , Lakers
1290 , 23 , 2015-06-02 00:45:48 , Lakers
9032 , 27 , 1980-06-14 06:03:44 , Lakers
9934 , 20 , 1978-12-01 12:22:26 , Lakers
3282 , 22 , 2009-01-02 03:32:20 , Lakers
1362 , 23 , 1977-09-10 21:12:42 , Lakers
8156 , 24 , 2011-07-05 23:19:39 , Lakers
7142 , 26 , 2001-05-27 00:06:09 , Lakers
6654 , 25 , 2016-04-19 12:49:43 , Lakers
8270 , 25 , 1995-10-25 05:27:57 , Lakers
5201 , 21 , 2016-01-19 10:33:36 , Lakers
3654 , 25 , 2006-03-22 23:22:03 , Lakers
3362 , 23 , 1993-04-12 07:13:01 , Lakers
6975 , 25 , 1976-11-29 16:47:04 , Lakers
8526 , 20 , 1989-02-20 04:09:12 , Lakers
3459 , 23 , 2007-07-26 17:28:02 , Lakers
6505 , 26 , 1987-07-19 10:21:53 , Lakers
2086 , 27 , 1994-04-08 14:43:48 , Lakers
3804 , 25 , 1989-01-14 12:52:51 , Lakers
6162 , 20 , 1991-08-04 13:31:53 , Lakers
2626 , 24 , 2014-10-02 06:30:31 , Lakers
3691 , 23 , 1992-12-14 21:17:10 , Lakers
91 , 25 , 1988-04-17 03:01:14 , Lakers
5422 , 30 , 2000-12-27 11:02:45 , Lakers
7811 , 29 , 1996-10-02 00:28:42 , Lakers
3192 , 24 , 1989-09-23 11:59:07 , Lakers
4657 , 20 , 2005-10-03 17:51:58 , Lakers
9176 , 21 , 2015-04-15 00:24:21 , Lakers
1412 , 27 , 1998-02-19 15:54:23 , Lakers
5635 , 21 , 2014-03-31 17:03:09 , Lakers
1363 , 21 , 1979-02-05 10:32:18 , Lakers
5263 , 28 , 2007-01-01 13:24:48 , Lakers
418 , 25 , 1999-02-07 07:28:13 , Lakers
8747 , 21 , 2008-01-06 12:30:19 , Lakers
4348 , 24 , 1990-04-21 00:24:53 , Lakers
6435 , 26 , 2009-09-21 05:37:59 , Lakers
3593 , 22 , 2007-06-27 03:12:51 , Lakers
2283 , 30 , 2002-01-26 17:58:38 , Lakers
6703 , 26 , 2011-08-06 22:35:02 , Lakers
2776 , 23 , 2005-02-14 16:19:59 , Lakers
6251 , 24 , 1995-11-03 17:08:56 , Lakers
4438 , 23 , 1979-07-16 15:52:51 , Lakers
8006 , 20 , 2002-03-09 01:57:03 , Lakers
9644 , 27 , 1983-05-03 06:30:31 , Lakers
5154 , 29 , 1999-02-03 23:35:49 , Lakers
260 , 20 , 1983-12-15 22:22:26 , Lakers
7485 , 22 , 2006-03-21 06:01:09 , Lakers
5158 , 30 , 1984-04-12 22:27:16 , Lakers
639 , 27 , 2005-10-19 08:07:17 , Lakers
1500 , 23 , 1991-04-27 22:29:02 , Lakers
5435 , 20 , 1970-08-05 09:18:12 , Lakers
9367 , 27 , 1971-09-05 08:32:02 , Lakers
9868 , 20 , 1994-08-31 01:43:42 , Lakers
7446 , 25 , 2009-01-22 14:18:00 , Lakers
6455 , 29 , 2002-03-04 02:31:45 , Lakers
503 , 22 , 1987-12-23 19:55:06 , Lakers
9551 , 26 , 2011-02-27 22:50:15 , Lakers
3849 , 29 , 2011-10-25 09:36:20 , Lakers
4633 , 26 , 2014-11-07 10:54:35 , Lakers
6144 , 20 , 1989-03-02 01:03:10 , Lakers
9501 , 26 , 2006-05-31 13:06:35 , Lakers
601 , 26 , 1995-03-01 02:48:10 , Lakers
8977 , 23 , 2001-04-12 22:32:06 , Lakers
2730 , 29 , 2003-06-13 08:27:56 , Lakers
8378 , 27 , 1986-09-30 12:36:57 , Lakers
4917 , 28 , 1977-05-18 04:45:25 , Lakers
7317 , 27 , 1981-06-26 09:32:31 , Lakers
5530 , 24 , 1985-08-20 03:09:33 , Lakers
2937 , 22 , 2002-01-18 21:44:04 , Lakers
2422 , 23 , 1979-11-16 00:18:52 , Lakers
533 , 21 , 1979-05-01 13:21:31 , Lakers
3509 , 22 , 1972-02-02 18:34:28 , Lakers
1151 , 23 , 2014-01-02 04:20:47 , Lakers
4183 , 30 , 1997-06-23 18:37:57 , Lakers
8282 , 25 , 2008-08-05 22:37:31 , Lakers
1347 , 28 , 1988-09-30 01:28:06 , Lakers
2565 , 22 , 1999-05-22 15:35:08 , Lakers
3415 , 27 , 1988-10-24 23:31:25 , Lakers
7602 , 21 , 1976-03-27 14:36:20 , Lakers
6804 , 22 , 2007-10-27 08:41:11 , Lakers
6526 , 26 , 1989-01-21 20:23:26 , Lakers
4086 , 27 , 1985-06-13 08:21:15 , Lakers
7474 , 24 , 1976-07-27 16:59:39 , Lakers
2398 , 20 , 1972-01-05 10:56:39 , Lakers
5169 , 26 , 1983-03-15 17:37:41 , Lakers
2121 , 27 , 1984-10-28 20:48:32 , Lakers
7091 , 23 , 1976-05-30 11:04:25 , Lakers
4496 , 25 , 1978-12-19 18:38:02 , Lakers
9500 , 29 , 1998-10-15 21:08:14 , Lakers
301 , 26 , 1998-03-18 22:51:05 , Lakers
7548 , 29 , 1984-07-17 00:34:41 , Lakers
398 , 26 , 1995-04-07 08:19:14 , Lakers
3644 , 30 , 2008-12-02 06:45:37 , Lakers
4585 , 23 , 2010-05-02 20:01:19 , Lakers
7615 , 24 , 2007-03-10 18:54:17 , Lakers
4355 , 26 , 2013-09-16 09:36:20 , Lakers
547 , 29 , 2009-08-23 06:27:31 , Lakers
8452 , 25 , 1993-09-13 09:12:04 , Lakers
3349 , 20 , 1997-10-29 00:18:05 , Lakers
1916 , 24 , 2015-05-09 22:23:32 , Lakers
7968 , 26 , 2000-07-17 06:48:00 , Lakers
4483 , 24 , 2009-08-06 20:10:56 , Lakers
9119 , 28 , 1973-05-11 14:28:09 , Lakers
3628 , 27 , 2014-04-01 01:13:04 , Lakers
1149 , 29 , 1999-03-03 09:13:56 , Lakers
858 , 27 , 1970-02-12 02:00:14 , Lakers
4182 , 23 , 1981-08-11 14:37:26 , Lakers
4515 , 28 , 1993-11-01 16:34:33 , Lakers
759 , 22 , 2015-12-22 06:31:20 , Lakers
8267 , 27 , 2012-04-17 00:21:57 , Lakers
6817 , 20 , 2017-03-25 00:37:17 , Lakers
8002 , 20 , 1989-09-27 07:07:55 , Lakers
5478 , 20 , 2013-11-18 18:02:01 , Lakers
7028 , 28 , 1972-03-26 05:00:09 , Lakers
6121 , 26 , 1971-10-17 21:04:23 , Lakers
3481 , 21 , 1991-04-23 07:56:33 , Lakers
7359 , 26 , 2006-10-02 10:59:39 , Lakers
8525 , 24 , 1976-07-09 08:07:45 , Lakers
5335 , 22 , 2013-10-21 15:10:24 , Lakers
575 , 23 , 1981-04-05 06:45:09 , Lakers
8031 , 27 , 2005-04-12 11:14:32 , Lakers
1432 , 29 , 1971-03-11 02:37:30 , Lakers
4669 , 26 , 1973-07-06 08:26:24 , Lakers
5015 , 28 , 2000-04-11 09:01:09 , Lakers
1417 , 26 , 2019-07-09 04:10:50 , Lakers
4803 , 26 , 2016-02-11 11:13:08 , Lakers
322 , 30 , 2009-10-11 21:09:35 , Lakers
763 , 22 , 1987-07-11 15:40:57 , Lakers
8560 , 30 , 1993-04-14 07:02:31 , Lakers
4610 , 30 , 1975-01-28 12:21:27 , Lakers
3433 , 24 , 2000-01-27 20:58:29 , Lakers
7415 , 24 , 1975-04-03 06:27:21 , Lakers
8008 , 28 , 1988-05-13 05:00:57 , Lakers
2408 , 26 , 1978-10-16 01:52:04 , Lakers
6219 , 23 , 1981-01-24 16:50:20 , Lakers
8610 , 22 , 1980-08-15 11:32:35 , Lakers
5865 , 28 , 1998-03-15 21:17:50 , Lakers
9621 , 20 , 1977-06-27 19:47:46 , Lakers
6489 , 23 , 1974-11-22 22:42:02 , Lakers
6987 , 21 , 2018-08-21 17:31:28 , Lakers
9130 , 22 , 2004-04-08 10:01:15 , Lakers
8800 , 28 , 1980-03-23 08:43:51 , Lakers
4873 , 27 , 2018-03-07 01:28:14 , Lakers
8976 , 26 , 1988-08-31 15:16:54 , Lakers
4389 , 21 , 1976-02-16 01:18:58 , Lakers
2884 , 23 , 2019-10-06 18:31:44 , Lakers
7302 , 26 , 1973-03-31 17:54:01 , Lakers
5901 , 21 , 2003-10-17 21:16:36 , Lakers
1110 , 21 , 2001-11-30 17:50:48 , Lakers
9207 , 23 , 2000-10-09 08:12:27 , Lakers
8710 , 21 , 1979-03-11 14:00:59 , Lakers
2239 , 21 , 1992-11-12 05:52:47 , Lakers
595 , 30 , 2018-01-21 00:24:48 , Lakers
3225 , 27 , 2010-01-06 01:46:41 , Lakers
4112 , 25 , 1974-08-07 19:14:26 , Lakers
9856 , 27 , 1970-05-06 13:41:57 , Lakers
642 , 20 , 1990-05-03 11:11:50 , Lakers
3122 , 20 , 1978-12-26 08:20:13 , Lakers
2479 , 27 , 2009-10-13 01:11:37 , Lakers
6923 , 30 , 1997-06-04 07:19:00 , Lakers
1463 , 22 , 1995-06-12 21:56:49 , Lakers
4265 , 24 , 1990-09-16 13:41:04 , Lakers
1518 , 30 , 1999-03-19 08:39:20 , Lakers
2731 , 27 , 1986-12-08 11:53:11 , Lakers
8707 , 24 , 2007-06-15 06:55:26 , Lakers
7229 , 30 , 1975-01-12 05:55:46 , Lakers
7510 , 20 , 1986-12-08 05:13:08 , Lakers
8061 , 27 , 2017-01-14 04:40:55 , Lakers
6041 , 24 , 1975-01-12 09:50:01 , Lakers
8947 , 26 , 1971-06-18 18:26:35 , Lakers
7874 , 21 , 2009-07-24 20:22:10 , Lakers
5692 , 20 , 1981-03-04 06:07:22 , Lakers
2563 , 25 , 2016-05-04 08:47:00 , Lakers
9561 , 22 , 2006-06-19 06:46:47 , Lakers
4444 , 28 , 2007-01-28 14:20:26 , Lakers
1020 , 30 , 1985-11-23 22:05:50 , Lakers
2965 , 29 , 2019-09-05 02:21:23 , Lakers
6390 , 25 , 2014-06-11 15:27:36 , Lakers
8825 , 24 , 1985-11-19 13:22:22 , Lakers
1464 , 27 , 2005-11-10 12:15:40 , Lakers
7213 , 21 , 2016-05-02 10:20:54 , Lakers
5939 , 28 , 1987-03-18 19:12:42 , Lakers
2344 , 30 , 1976-04-30 17:33:49 , Lakers
6776 , 26 , 1980-04-09 00:12:43 , Lakers
9409 , 30 , 1983-09-21 01:32:09 , Lakers
7368 , 26 , 2005-08-31 08:27:54 , Lakers
6133 , 21 , 2003-02-22 02:20:16 , Lakers
2690 , 30 , 1989-12-11 07:35:46 , Lakers
1814 , 30 , 1983-02-14 14:06:44 , Lakers
7118 , 21 , 2010-01-21 21:15:57 , Lakers
3321 , 21 , 2004-09-10 03:45:29 , Lakers
8076 , 29 , 1976-07-17 09:38:42 , Lakers
2633 , 22 , 1974-03-02 05:34:00 , Lakers
4745 , 30 , 2015-03-04 21:44:23 , Lakers
4215 , 20 , 1992-03-15 21:03:38 , Lakers
2664 , 22 , 2011-03-20 10:30:34 , Lakers
8264 , 25 , 2007-04-07 17:41:36 , Lakers
7148 , 24 , 1995-12-29 01:12:59 , Lakers
8336 , 25 , 2008-07-07 03:00:12 , Lakers
1234 , 26 , 1972-12-23 05:53:12 , Lakers
3727 , 22 , 2010-01-27 19:52:02 , Lakers
7026 , 27 , 1979-09-07 15:23:13 , Lakers
8732 , 28 , 1994-07-17 18:16:51 , Lakers
3985 , 30 , 2014-06-27 05:22:03 , Lakers
3923 , 23 , 2012-02-08 19:25:26 , Lakers
8373 , 23 , 1974-06-11 00:45:33 , Lakers
736 , 21 , 1989-01-03 16:49:05 , Lakers
3019 , 23 , 1981-03-02 04:35:39 , Lakers
244 , 27 , 1990-07-07 17:59:10 , Lakers
8968 , 26 , 2000-04-17 09:11:54 , Lakers
8063 , 22 , 2018-05-17 02:12:14 , Lakers
1646 , 21 , 1994-11-04 08:10:36 , Lakers
679 , 30 , 2002-02-02 02:18:40 , Lakers
1579 , 30 , 1993-05-07 19:02:24 , Lakers
4772 , 25 , 2018-11-08 08:12:46 , Lakers
6601 , 30 , 1987-05-18 12:41:03 , Lakers
3816 , 29 , 1995-03-08 00:18:53 , Lakers
6484 , 22 , 2003-08-30 09:37:04 , Lakers
3306 , 25 , 1993-10-26 11:28:29 , Lakers
3160 , 28 , 2017-10-28 20:34:11 , Lakers
9682 , 26 , 2006-07-25 02:30:48 , Lakers
6491 , 28 , 2009-12-02 20:30:57 , Lakers
8400 , 29 , 1971-11-15 12:24:33 , Lakers
3048 , 24 , 2013-05-18 00:13:55 , Lakers
9837 , 25 , 1990-04-21 12:45:48 , Lakers
3361 , 27 , 1977-01-11 08:56:02 , Lakers
6559 , 30 , 2007-05-12 18:51:41 , Lakers
6782 , 30 , 1983-12-01 15:22:34 , Lakers
7673 , 26 , 2001-10-09 13:01:45 , Lakers
7592 , 24 , 2009-05-13 03:49:48 , Lakers
1478 , 21 , 1982-10-28 04:13:38 , Lakers
4679 , 23 , 2002-03-10 09:43:56 , Lakers
3248 , 21 , 1978-10-29 07:06:32 , Lakers
2856 , 28 , 1975-12-13 13:31:41 , Lakers
939 , 26 , 1994-04-22 06:03:05 , Lakers
2555 , 28 , 1987-01-18 21:48:10 , Lakers
9313 , 20 , 1973-10-01 22:29:04 , Lakers
2826 , 20 , 1990-06-27 14:27:16 , Lakers
9054 , 30 , 1982-11-26 02:25:56 , Lakers
1052 , 25 , 2019-02-06 22:00:41 , Lakers
9540 , 22 , 2011-12-17 09:35:33 , Lakers
5386 , 27 , 2014-08-18 14:09:42 , Lakers
6892 , 22 , 1994-04-30 08:57:55 , Lakers
5210 , 26 , 2016-03-16 15:49:59 , Lakers
9890 , 20 , 1983-04-12 10:50:02 , Lakers
4237 , 25 , 2013-12-31 22:45:48 , Lakers
9588 , 26 , 1972-09-21 23:03:16 , Lakers
4663 , 24 , 2007-08-14 03:53:07 , Lakers
2256 , 29 , 2003-08-11 17:12:27 , Lakers
7910 , 22 , 2012-10-29 21:23:11 , Lakers
9006 , 30 , 2008-05-25 23:15:54 , Lakers
4306 , 21 , 1979-04-08 08:31:57 , Lakers
6326 , 22 , 1996-11-17 16:55:04 , Lakers
6527 , 21 , 2017-09-28 22:42:45 , Lakers
56 , 30 , 2001-07-28 22:01:40 , Lakers
4937 , 25 , 1989-09-18 19:22:34 , Lakers
1657 , 27 , 1985-11-14 22:49:47 , Lakers
9033 , 23 , 2003-08-13 01:56:51 , Lakers
7468 , 22 , 2013-12-28 22:20:24 , Lakers
8263 , 27 , 1996-08-31 21:29:42 , Lakers
1099 , 29 , 2009-09-23 01:33:40 , Lakers
4623 , 28 , 2003-02-23 05:43:48 , Lakers
5542 , 22 , 2014-07-09 16:09:41 , Lakers
4909 , 21 , 1971-11-03 22:38:33 , Lakers
5543 , 29 , 1997-05-04 17:44:12 , Lakers
9639 , 29 , 1998-06-23 19:06:40 , Lakers
8213 , 22 , 1977-05-26 09:11:28 , Lakers
3396 , 25 , 2006-03-24 12:25:14 , Lakers
6407 , 24 , 1987-05-04 01:13:22 , Lakers
7131 , 30 , 2009-05-14 22:41:23 , Lakers
653 , 26 , 1973-09-03 05:37:12 , Lakers
5921 , 24 , 1980-09-19 07:28:35 , Lakers
1367 , 30 , 1976-07-28 00:14:42 , Lakers
6725 , 20 , 1998-07-25 17:48:52 , Lakers
970 , 21 , 1992-02-16 06:40:01 , Lakers
3381 , 29 , 1992-08-14 06:00:12 , Lakers
8315 , 24 , 2005-05-25 06:05:37 , Lakers
2849 , 30 , 2011-05-08 22:46:50 , Lakers
7561 , 20 , 1999-06-29 00:53:46 , Lakers
3482 , 30 , 2015-06-15 02:12:53 , Lakers
9681 , 28 , 1970-10-11 03:44:30 , Lakers
363 , 28 , 2011-03-10 19:39:00 , Lakers
7262 , 20 , 2002-01-31 16:21:19 , Lakers
4498 , 27 , 2013-08-26 00:28:29 , Lakers
3619 , 26 , 1982-10-19 20:38:21 , Lakers
1452 , 28 , 2007-06-28 13:54:28 , Lakers
5651 , 21 , 2009-09-21 17:11:14 , Lakers
3017 , 27 , 1999-01-10 19:18:58 , Lakers
67 , 26 , 2008-10-17 10:38:30 , Lakers
4660 , 24 , 1972-11-15 01:27:15 , Lakers
1013 , 27 , 2005-11-08 17:59:11 , Lakers
5825 , 23 , 1997-10-03 20:11:24 , Lakers
4238 , 24 , 2018-12-19 08:00:39 , Lakers
8216 , 24 , 1980-05-02 08:10:05 , Lakers
9072 , 29 , 2007-10-31 06:17:28 , Lakers
9680 , 27 , 1993-03-02 20:48:11 , Lakers
8766 , 21 , 1988-12-19 15:06:33 , Lakers
6421 , 25 , 1986-08-30 02:07:36 , Lakers
3391 , 30 , 1990-08-20 06:08:32 , Lakers
8932 , 26 , 1999-09-20 18:14:52 , Lakers
6430 , 21 , 1971-05-25 17:52:47 , Lakers
4777 , 26 , 1997-07-26 00:19:15 , Lakers
7269 , 22 , 1986-10-30 18:32:24 , Lakers
253 , 24 , 2002-11-06 16:14:08 , Lakers
638 , 26 , 2012-11-09 20:03:41 , Lakers
6189 , 26 , 1970-09-14 06:01:15 , Lakers
7486 , 25 , 1982-02-03 06:03:35 , Lakers
7653 , 25 , 2001-03-02 06:55:02 , Lakers
2314 , 20 , 2005-09-25 04:45:54 , Lakers
7355 , 28 , 1982-12-07 15:30:51 , Lakers
5647 , 21 , 1973-01-24 19:52:09 , Lakers
6233 , 23 , 2014-11-20 14:41:39 , Lakers
8003 , 28 , 1984-01-03 08:02:01 , Lakers
4014 , 22 , 1994-04-29 03:22:35 , Lakers
2617 , 30 , 2001-04-26 19:42:17 , Lakers
3358 , 25 , 2017-09-04 05:46:48 , Lakers
1994 , 29 , 2013-02-21 04:29:18 , Lakers
9974 , 24 , 2000-09-17 14:49:51 , Lakers
9877 , 28 , 2014-02-26 23:20:39 , Lakers
693 , 27 , 2008-03-02 04:06:09 , Lakers
1276 , 20 , 1991-02-14 00:02:41 , Lakers
2701 , 29 , 1985-03-15 21:29:14 , Lakers
4314 , 23 , 1999-05-10 17:34:57 , Lakers
2211 , 20 , 1973-04-19 21:30:47 , Lakers
2285 , 20 , 1987-01-04 19:56:20 , Lakers
6686 , 30 , 1980-04-25 19:41:33 , Lakers
2000 , 21 , 1995-10-28 21:21:50 , Lakers
995 , 26 , 1993-05-02 05:56:02 , Lakers
9307 , 22 , 1986-10-22 00:19:47 , Lakers
3506 , 27 , 2011-06-09 16:33:33 , Lakers
2716 , 27 , 2015-12-14 01:14:27 , Lakers
9087 , 25 , 1992-02-09 16:06:34 , Lakers
8335 , 29 , 2009-08-18 16:01:32 , Lakers
2042 , 27 , 2016-07-19 06:45:05 , Lakers
9204 , 27 , 1991-11-21 18:18:16 , Lakers
5508 , 21 , 1996-01-05 01:36:30 , Lakers
6751 , 21 , 1997-01-03 22:52:54 , Lakers
4531 , 26 , 1982-04-09 17:53:44 , Lakers
8136 , 21 , 2015-11-19 11:18:24 , Lakers
4057 , 30 , 1978-12-21 18:13:46 , Lakers
7035 , 24 , 2018-03-02 11:20:14 , Lakers
5566 , 28 , 1991-07-14 11:03:19 , Lakers
7632 , 25 , 2012-02-14 17:38:43 , Lakers
1207 , 27 , 1975-10-26 02:47:33 , Lakers
4101 , 28 , 2001-04-07 00:27:20 , Lakers
6433 , 30 , 2006-10-28 03:25:19 , Lakers
4064 , 30 , 1999-01-31 00:17:26 , Lakers
4948 , 21 , 2007-03-24 14:07:47 , Lakers
380 , 29 , 1975-02-19 09:02:16 , Lakers
4031 , 26 , 1987-08-23 22:50:15 , Lakers
5174 , 29 , 1987-09-20 20:42:10 , Lakers
8306 , 25 , 1975-02-12 00:10:06 , Lakers
7669 , 25 , 2000-07-05 21:53:09 , Lakers
474 , 29 , 2018-12-21 11:07:33 , Lakers
7124 , 20 , 1985-06-07 14:26:16 , Lakers
6025 , 20 , 1971-07-23 07:07:40 , Lakers
175 , 21 , 1991-04-22 18:06:21 , Lakers
6743 , 21 , 1989-06-11 00:30:37 , Lakers
9711 , 29 , 2002-04-06 17:19:55 , Lakers
2023 , 27 , 2004-10-20 07:07:03 , Lakers
9211 , 22 , 2007-06-26 11:37:51 , Lakers
3177 , 24 , 1997-09-08 05:24:53 , Lakers
9097 , 27 , 1975-10-13 08:43:46 , Lakers
1741 , 27 , 2019-06-04 21:01:55 , Lakers
7823 , 27 , 2009-02-09 00:46:25 , Lakers
6268 , 29 , 1995-11-24 14:19:30 , Lakers
5215 , 28 , 1971-06-04 06:40:39 , Lakers
2052 , 24 , 1973-05-20 22:51:40 , Lakers
1309 , 24 , 2006-05-20 18:03:38 , Lakers
1868 , 25 , 1979-10-11 03:01:22 , Lakers
7638 , 27 , 1995-02-05 18:26:58 , Lakers
6766 , 25 , 1997-08-09 03:38:00 , Lakers
7319 , 23 , 1975-09-07 05:54:46 , Lakers
5292 , 21 , 1992-10-13 21:26:32 , Lakers
1523 , 27 , 2018-08-15 15:30:16 , Lakers
9804 , 23 , 2011-09-14 13:01:09 , Lakers
4497 , 26 , 2000-07-09 13:26:29 , Lakers
4847 , 30 , 1998-05-07 00:09:47 , Lakers
5981 , 26 , 1978-01-20 04:17:21 , Lakers
9725 , 28 , 1985-06-14 22:16:17 , Lakers
2177 , 29 , 2006-07-29 10:58:17 , Lakers
2488 , 24 , 1973-08-06 11:16:12 , Lakers
4603 , 26 , 2002-11-09 18:45:47 , Lakers
